course,instructor,quarter,year,A,B,C,D,F,nLetterStudents,nPNPStudents,avgGPA,P,dept,S,su,Ap,Bp,Cp,Dp,Am,Bm,Cm,Dm,IP
PHYS    260C,HOROWITZ G,Fall,2009,0,0,0,0,0,0,0,0.0,0,PHYS,6,0.0,0,0,0,0,0,0,0,0,0
PHYS    260A,BOUWMEESTER D,Fall,2009,0,0,0,0,0,0,0,0.0,0,PHYS,26,0.0,0,0,0,0,0,0,0,0,0
PHYS    231A,BERENSTEIN D,Fall,2009,3,0,0,0,0,8,0,3.8875,0,PHYS,0,0.0,2,0,0,0,3,0,0,0,0
PHYS    217A,LUDWIG A W,Fall,2009,8,2,0,0,0,13,0,3.684615384615384,0,PHYS,0,0.0,0,3,0,0,0,0,0,0,0
PHYS    215A,CLELAND A N,Fall,2009,11,0,0,0,1,28,0,3.4321428571428574,0,PHYS,0,0.0,1,5,1,0,6,2,1,0,0
PHYS    205,EARDLEY D M,Fall,2009,3,1,0,0,0,12,0,3.725,0,PHYS,0,0.0,3,2,0,0,3,0,0,0,0
PHYS    141,LUBIN P,Fall,2009,13,1,0,0,1,22,0,3.6318181818181823,0,PHYS,0,0.0,0,0,0,0,6,1,0,0,0
PHYS    127AL,MARTINIS J,Fall,2009,10,17,5,0,5,66,0,2.8772727272727265,0,PHYS,0,0.0,4,7,2,0,4,11,0,1,0
PHYS    123A,FYGENSON D K,Fall,2009,3,1,3,1,4,24,0,2.220833333333333,0,PHYS,0,0.0,1,1,0,0,1,5,4,0,0
PHYS      6C,ROIG F S,Fall,2009,28,22,18,11,13,203,0,2.3926108374384234,0,PHYS,0,0.0,0,21,25,9,9,20,16,11,0
PHIL    501,FALVEY K T,Fall,2009,0,0,0,0,0,0,0,0.0,0,PHIL,5,0.0,0,0,0,0,0,0,0,0,0
PHIL    500,FALVEY K T,Fall,2009,0,0,0,0,0,0,0,0.0,0,PHIL,17,0.0,0,0,0,0,0,0,0,0,0
PHIL    296E,RESCORLA M A,Fall,2009,1,0,0,0,0,5,0,3.76,0,PHIL,1,0.0,0,0,0,0,4,0,0,0,0
PHIL    296D,FALVEY K T,Fall,2009,3,0,0,0,0,5,0,3.88,0,PHIL,2,0.0,0,0,0,0,2,0,0,0,0
PHIL    239G,MCMAHON C A,Fall,2009,4,0,0,0,0,5,0,3.94,0,PHIL,1,0.0,0,0,0,0,1,0,0,0,0
PHIL    139,MCMAHON C A,Fall,2009,4,3,3,0,1,29,0,3.013793103448276,0,PHIL,0,0.0,0,2,1,0,8,6,1,0,0
PHIL    129,WILKINS B T,Fall,2009,1,11,0,0,0,33,0,3.190909090909091,0,PHIL,0,0.0,0,11,0,0,5,5,0,0,0
PHIL    100A,HANSER M F,Fall,2009,6,18,16,2,4,133,0,2.6278195488721803,0,PHIL,0,0.0,0,17,22,2,12,26,8,0,0
PHIL     20A,MCDONALD C M,Fall,2009,4,16,5,0,2,65,0,2.9384615384615387,0,PHIL,0,0.0,0,9,5,0,12,11,1,0,0
PHIL      4,SIEWERT W M,Fall,2009,0,25,4,0,2,79,0,2.7240506329113923,0,PHIL,0,0.0,0,12,19,0,6,8,3,0,0
PHIL      3,NANCE I T,Fall,2009,8,24,17,3,2,182,0,2.7769230769230773,0,PHIL,0,0.0,0,36,26,6,30,17,12,1,0
PHIL      1,RESCORLA M A,Fall,2009,4,6,10,0,3,63,0,2.315873015873016,0,PHIL,0,0.0,1,4,5,2,1,12,14,1,0
MUS A   270M,MARCUS S L,Fall,2009,5,0,0,0,0,5,0,4.0,0,MUS,0,0.0,0,0,0,0,0,0,0,0,0
MUS A   242,RINTOUL R R,Fall,2009,4,0,0,0,0,5,0,4.0,0,MUS,0,0.0,1,0,0,0,0,0,0,0,0
MUS A   236,GERVAIS M M,Fall,2009,5,0,0,0,0,17,0,3.941176470588236,0,MUS,0,0.0,10,1,0,0,1,0,0,0,0
MUS A   170V,BELL V R,Fall,2009,4,0,0,0,1,19,0,3.789473684210526,0,MUS,0,0.0,14,0,0,0,0,0,0,0,0
MUS A   170M,MARCUS S L,Fall,2009,5,0,0,0,0,5,0,4.0,0,MUS,0,0.0,0,0,0,0,0,0,0,0,0
MUS A   147S,NATHAN J S,Fall,2009,5,0,0,0,0,11,0,4.0,0,MUS,0,0.0,6,0,0,0,0,0,0,0,0
MUS A   143,FELBER J,Fall,2009,5,0,0,0,0,5,0,4.0,0,MUS,0,0.0,0,0,0,0,0,0,0,0,0
MUS A   142,RINTOUL R R,Fall,2009,24,0,0,0,0,24,0,4.0,0,MUS,0,0.0,0,0,0,0,0,0,0,0,0
MUS A   137A,GERVAIS M M,Fall,2009,12,0,0,0,1,22,0,3.713636363636363,0,MUS,0,0.0,4,2,0,0,3,0,0,0,0
MUS A   136A,GERVAIS M M,Fall,2009,6,1,0,0,0,10,0,3.87,0,MUS,0,0.0,2,0,0,0,1,0,0,0,0
MUS A   134,BAMBACH P A,Fall,2009,7,0,0,0,0,12,0,4.0,0,MUS,0,0.0,5,0,0,0,0,0,0,0,0
MUS A    70V,BELL V R,Fall,2009,5,0,0,0,0,63,0,3.9952380952380953,0,MUS,0,0.0,57,0,0,0,1,0,0,0,0
MUS A    70M,MARCUS S L,Fall,2009,5,0,0,0,0,5,0,4.0,0,MUS,0,0.0,0,0,0,0,0,0,0,0,0
MUS A    70J,PIEVAC M D,Fall,2009,5,0,0,0,0,5,0,4.0,0,MUS,0,0.0,0,0,0,0,0,0,0,0,0
MUS A    47S,NATHAN J S,Fall,2009,19,0,0,0,1,23,0,3.8260869565217392,0,MUS,0,0.0,3,0,0,0,0,0,0,0,0
MUS A    45H,GROSS S L,Fall,2009,5,0,0,0,0,5,0,4.0,0,MUS,0,0.0,0,0,0,0,0,0,0,0,0
MUS A    43,FELBER J,Fall,2009,9,0,0,0,0,9,0,4.0,0,MUS,0,0.0,0,0,0,0,0,0,0,0,0
MUS A    42,RINTOUL R R,Fall,2009,34,0,0,0,0,35,0,4.0,0,MUS,0,0.0,1,0,0,0,0,0,0,0,0
MUS A    37A,GERVAIS M M,Fall,2009,7,0,0,0,0,27,0,3.892592592592592,0,MUS,0,0.0,13,2,0,0,5,0,0,0,0
MUS A    34,BAMBACH P A,Fall,2009,20,0,0,0,0,20,0,4.0,0,MUS,0,0.0,0,0,0,0,0,0,0,0,0
MUS  CS 105,HALADYNA J J,Fall,2009,0,0,0,0,0,0,16,0.0,16,MUS,0,0.0,0,0,0,0,0,0,0,0,0
MUS  CS 105,HOGAN L A,Fall,2009,0,0,0,0,0,0,7,0.0,7,MUS,0,0.0,0,0,0,0,0,0,0,0,0
MUS  CS 101,HALADYNA J J,Fall,2009,0,0,0,0,0,0,13,0.0,13,MUS,0,0.0,0,0,0,0,0,0,0,0,0
MUS  CS 101,HOGAN L A,Fall,2009,0,0,0,0,0,0,9,0.0,9,MUS,0,0.0,0,0,0,0,0,0,0,0,0
MUS     599A,MARCUS S L,Fall,2009,0,0,0,0,0,0,0,0.0,0,MUS,7,0.0,0,0,0,0,0,0,0,0,0
MUS     502,HALL P,Fall,2009,0,0,0,0,0,0,0,0.0,0,MUS,5,0.0,0,0,0,0,0,0,0,0,0
MUS     502,KATZ D H,Fall,2009,0,0,0,0,0,0,0,0.0,0,MUS,5,0.0,0,0,0,0,0,0,0,0,0
MUS     501,BERKOWITZ P M,Fall,2009,0,0,0,0,0,0,0,0.0,0,MUS,9,0.0,0,0,0,0,0,0,0,0,0
MUS     288,ATTREP K A,Fall,2009,6,0,0,0,0,6,0,4.0,0,MUS,0,0.0,0,0,0,0,0,0,0,0,0
MUS     273,VAN DEN TOORN,Fall,2009,9,0,0,0,0,14,0,3.835714285714286,0,MUS,0,0.0,0,2,0,0,3,0,0,0,0
MUS     258,BALLERINO J M,Fall,2009,7,0,0,0,0,7,0,4.0,0,MUS,0,0.0,0,0,0,0,0,0,0,0,0
MUS     220,BRECHER B H,Fall,2009,6,0,0,0,0,6,0,4.0,0,MUS,0,0.0,0,0,0,0,0,0,0,0,0
MUS     208,BARLOW C F,Fall,2009,3,0,0,0,0,5,0,3.94,0,MUS,0,0.0,1,0,0,0,1,0,0,0,0
MUS     204A,YIH A K,Fall,2009,0,1,0,0,0,5,0,3.24,0,MUS,0,0.0,0,4,0,0,0,0,0,0,0
MUS     203MT,HALL P,Fall,2009,0,0,0,0,0,0,0,0.0,0,MUS,17,0.0,0,0,0,0,0,0,0,0,0
MUS     202A,PRIZER W F,Fall,2009,5,1,0,0,0,7,0,3.857142857142857,0,MUS,0,0.0,1,0,0,0,0,0,0,0,0
MUS     200A,HSU D M,Fall,2009,5,2,0,0,0,16,0,3.63125,0,MUS,0,0.0,0,3,0,0,6,0,0,0,0
MUS     160A,ROTHFARB L A,Fall,2009,4,8,0,0,1,25,0,3.096,0,MUS,0,0.0,0,5,0,0,2,5,0,0,0
MUS     151,KOENIG R J,Fall,2009,6,0,0,0,0,6,0,4.0,0,MUS,0,0.0,0,0,0,0,0,0,0,0,0
MUS     150,BALLERINO J M,Fall,2009,3,1,0,0,0,5,0,3.74,0,MUS,0,0.0,0,0,0,0,1,0,0,0,0
MUS     120A,RINTOUL R R,Fall,2009,11,0,0,0,0,19,0,3.889473684210527,0,MUS,0,0.0,1,0,0,0,7,0,0,0,0
MUS     114,ATTREP K A,Fall,2009,37,20,2,0,4,123,0,3.279674796747967,0,MUS,0,0.0,4,20,6,1,17,11,1,0,0
MUS     109LA,ROADS C,Fall,2009,6,1,1,0,0,16,0,3.2875,0,MUS,0,0.0,0,2,3,0,2,1,0,0,0
MUS     108,FEIGIN J S,Fall,2009,1,0,0,0,0,5,0,3.6,0,MUS,0,0.0,0,2,0,0,2,0,0,0,0
MUS     106A,HALADYNA J J,Fall,2009,4,3,0,0,1,19,0,3.1052631578947367,0,MUS,0,0.0,1,3,2,0,2,3,0,0,0
MUS      33,ASCHE C B,Fall,2009,3,0,0,0,0,12,0,3.641666666666667,0,MUS,0,0.0,0,4,0,0,5,0,0,0,0
MUS      31D,KISLENKO N,Fall,2009,5,1,0,0,1,20,0,3.3800000000000003,0,MUS,0,0.0,3,0,1,0,6,3,0,0,0
MUS      31A,KISLENKO N,Fall,2009,11,1,0,0,0,23,0,3.891304347826087,0,MUS,0,0.0,6,0,0,0,5,0,0,0,0
MUS      27C,FELBER J,Fall,2009,8,0,0,0,0,8,0,4.0,0,MUS,0,0.0,0,0,0,0,0,0,0,0,0
MUS      25,PORETSKY S,Fall,2009,7,0,0,0,0,7,0,4.0,0,MUS,0,0.0,0,0,0,0,0,0,0,0,0
MUS      20C,BRECHER B H,Fall,2009,9,0,0,0,1,14,0,3.6714285714285713,0,MUS,0,0.0,2,0,0,0,2,0,0,0,0
MUS      20B,BRECHER B H,Fall,2009,7,0,1,0,0,9,0,3.744444444444445,0,MUS,0,0.0,0,0,0,0,1,0,0,0,0
MUS      20A,BRECHER B H,Fall,2009,13,3,1,0,1,21,0,3.423809523809523,0,MUS,0,0.0,0,2,1,0,0,0,0,0,0
MUS      17,MARCUS S L,Fall,2009,16,20,7,1,7,128,0,3.04921875,0,MUS,0,0.0,10,14,7,3,30,12,1,0,0
MUS      15,KATZ D H,Fall,2009,62,50,13,2,5,351,0,3.106837606837607,0,MUS,0,0.0,16,56,30,8,57,37,15,0,0
MUS      12,TCHAROS S S,Fall,2009,5,5,6,6,1,46,0,2.4239130434782608,0,MUS,0,0.0,0,4,5,0,3,4,7,0,0
MUS      11,TAYLOR W S,Fall,2009,24,27,7,4,10,116,0,2.806896551724138,0,MUS,0,0.0,0,11,1,1,17,7,4,3,0
MUS       5D,YIH A K,Fall,2009,0,5,2,0,0,33,0,2.866666666666667,0,MUS,0,0.0,0,6,4,4,10,1,1,0,0
MUS       5A,HAJDA J M,Fall,2009,10,7,3,0,0,36,0,3.327777777777777,0,MUS,0,0.0,0,5,1,0,7,3,0,0,0
MUS       4D,YIH A K,Fall,2009,4,6,2,1,1,27,0,3.037037037037037,0,MUS,0,0.0,1,6,0,0,3,3,0,0,0
MUS       4A,YIH A K,Fall,2009,1,7,3,1,0,30,0,2.786666666666666,0,MUS,0,0.0,2,6,2,1,1,4,2,0,0
MUS       1,BERKOWITZ P M,Fall,2009,0,0,0,0,0,0,34,0.0,33,MUS,0,0.0,0,0,0,0,0,0,0,0,0
MS       22,STOKES M E,Fall,2009,34,0,0,0,0,34,0,4.0,0,MS,0,0.0,0,0,0,0,0,0,0,0,0
MS        2AA,STOKES M E,Fall,2009,29,0,0,0,0,31,0,4.0,0,MS,0,0.0,2,0,0,0,0,0,0,0,0
MES      45,MENICUCCI G P,Fall,2009,7,8,3,0,1,43,0,3.127906976744186,0,MES,0,0.0,1,5,4,0,9,5,0,0,0
ME      596,BULLO F,Fall,2009,0,0,0,0,0,0,0,0.0,0,ME,8,0.0,0,0,0,0,0,0,0,0,0
ME      596,MEIBURG E H,Fall,2009,0,0,0,0,0,0,0,0.0,0,ME,6,0.0,0,0,0,0,0,0,0,0,0
ME      596,TURNER K L,Fall,2009,0,0,0,0,0,0,0,0.0,0,ME,6,0.0,0,0,0,0,0,0,0,0,0
ME      291A,SOH H T,Fall,2009,3,0,0,0,0,5,0,3.88,0,ME,0,0.0,0,0,0,0,2,0,0,0,0
ME      220A,BENNETT T D,Fall,2009,4,0,0,0,0,12,0,3.9,0,ME,0,0.0,4,0,0,0,4,0,0,0,0
ME      219,MCMEEKING R M,Fall,2009,4,0,0,0,0,7,0,3.957142857142857,0,ME,0,0.0,2,0,0,0,1,0,0,0,0
ME      215A,MOEHLIS J M,Fall,2009,3,0,0,0,0,6,0,4.0,0,ME,0,0.0,3,0,0,0,0,0,0,0,0
ME      210A,SMITH R S,Fall,2009,3,3,0,0,0,10,0,3.44,0,ME,0,0.0,2,0,0,0,0,2,0,0,0
ME      207,BULLO F,Fall,2009,0,0,0,0,0,0,0,0.0,0,ME,20,0.0,0,0,0,0,0,0,0,0,0
ME      200,MCMEEKING R M,Fall,2009,0,0,0,0,0,0,0,0.0,0,ME,26,0.0,0,0,0,0,0,0,0,0,0
ME      189A,LAGUETTE S W,Fall,2009,29,15,0,0,0,73,0,3.5657534246575344,0,ME,0,0.0,0,20,0,0,9,0,0,0,0
ME      185,ODETTE G R,Fall,2009,2,1,0,0,0,7,0,3.3999999999999995,0,ME,0,0.0,0,0,0,0,2,2,0,0,0
ME      156A,TURNER K L,Fall,2009,14,3,4,2,0,73,0,3.212328767123288,0,ME,0,0.0,1,14,3,0,19,10,3,0,0
ME      152A,KRECHETNIKOV,Fall,2009,2,11,12,2,1,73,0,2.735616438356164,0,ME,0,0.0,4,10,6,4,11,7,3,0,0
ME      151C,MATTHYS E F,Fall,2009,10,8,7,2,3,70,0,2.461428571428572,0,ME,0,0.0,1,3,7,5,3,11,8,2,0
ME      151A,MEINHART C,Fall,2009,9,21,27,1,0,75,0,2.672,0,ME,0,0.0,1,2,5,0,3,3,3,0,0
ME      140A,MEIBURG E H,Fall,2009,13,14,14,2,3,78,0,2.637179487179487,0,ME,0,0.0,1,8,3,4,3,6,7,0,0
ME      128,LAGUETTE S W,Fall,2009,5,8,0,0,0,18,0,3.3722222222222222,0,ME,0,0.0,0,2,0,0,2,1,0,0,0
ME      125CH,HARE C,Fall,2009,9,0,0,0,0,9,0,4.0,0,ME,0,0.0,0,0,0,0,0,0,0,0,0
ME      104,PADEN B,Fall,2009,8,22,12,1,0,74,0,2.8540540540540533,0,ME,0,0.0,1,7,5,0,4,11,3,0,0
ME       14,MILSTEIN F,Fall,2009,6,4,10,4,1,47,0,2.4319148936170216,0,ME,0,0.0,5,2,4,3,0,2,5,1,0
ME       12S,BOTHMAN D,Fall,2009,18,7,0,0,0,35,0,3.66,0,ME,0,0.0,1,3,0,0,5,1,0,0,0
ME       11,TURNER K L,Fall,2009,0,0,0,0,0,0,98,0.0,97,ME,0,0.0,0,0,0,0,0,0,0,0,0
MCDB    596,CLEGG D O,Fall,2009,5,0,0,0,0,5,0,4.0,0,MCDB,0,0.0,0,0,0,0,0,0,0,0,0
MCDB    596,FEINSTEIN S C,Fall,2009,5,0,0,0,0,5,0,4.0,0,MCDB,0,0.0,0,0,0,0,0,0,0,0,0
MCDB    596,HAYES C S,Fall,2009,6,0,0,0,0,6,0,4.0,0,MCDB,0,0.0,0,0,0,0,0,0,0,0,0
MCDB    596,ROTHMAN J H,Fall,2009,4,0,0,0,0,4,0,4.0,0,MCDB,1,0.0,0,0,0,0,0,0,0,0,0
MCDB    595X,FOLTZ K R,Fall,2009,1,0,0,0,0,8,0,3.6375,0,MCDB,0,0.0,0,2,0,0,5,0,0,0,0
MCDB    595MP,MAHAN M J,Fall,2009,0,0,0,0,0,0,0,0.0,0,MCDB,5,0.0,0,0,0,0,0,0,0,0,0
MCDB    595DV,ROTHMAN J H,Fall,2009,7,0,0,0,0,7,0,4.0,0,MCDB,0,0.0,0,0,0,0,0,0,0,0,0
MCDB    595DV,SMITH W,Fall,2009,7,0,0,0,0,7,0,4.0,0,MCDB,0,0.0,0,0,0,0,0,0,0,0,0
MCDB    501,BUSH D S,Fall,2009,0,0,0,0,0,0,0,0.0,0,MCDB,10,0.0,0,0,0,0,0,0,0,0,0
MCDB    500,CLEGG D O,Fall,2009,0,0,0,0,0,0,0,0.0,0,MCDB,9,0.0,0,0,0,0,0,0,0,0,0
MCDB    500,ROTHMAN J H,Fall,2009,0,0,0,0,0,0,0,0.0,0,MCDB,6,0.0,0,0,0,0,0,0,0,0,0
MCDB    266,FEINSTEIN S C,Fall,2009,0,0,0,0,0,0,0,0.0,0,MCDB,12,0.0,0,0,0,0,0,0,0,0,0
MCDB    266,FISHER S K,Fall,2009,0,0,0,0,0,0,0,0.0,0,MCDB,12,0.0,0,0,0,0,0,0,0,0,0
MCDB    266,MA D,Fall,2009,0,0,0,0,0,0,0,0.0,0,MCDB,12,0.0,0,0,0,0,0,0,0,0,0
MCDB    266,VANDENBERG C,Fall,2009,0,0,0,0,0,0,0,0.0,0,MCDB,12,0.0,0,0,0,0,0,0,0,0,0
MCDB    262,ROTHMAN J H,Fall,2009,0,0,0,0,0,0,0,0.0,0,MCDB,58,0.0,0,0,0,0,0,0,0,0,0
MCDB    235,WEIMBS T,Fall,2009,8,0,0,0,0,10,0,3.94,0,MCDB,0,0.0,0,0,0,0,2,0,0,0,0
MCDB    229,GOTTSTEIN C,Fall,2009,6,1,0,0,0,10,0,3.81,0,MCDB,0,0.0,0,0,0,0,3,0,0,0,0
MCDB    226A,THROWER D A,Fall,2009,0,2,0,0,0,5,0,3.4,0,MCDB,0,0.0,1,1,0,0,1,0,0,0,0
MCDB    199,MA D,Fall,2009,5,0,0,0,0,5,0,4.0,0,MCDB,0,0.0,0,0,0,0,0,0,0,0,0
MCDB    151,FISHER S K,Fall,2009,15,14,9,1,0,116,0,2.947413793103448,0,MCDB,0,0.0,2,11,15,3,21,18,7,0,0
MCDB    151,VANDENBERG C,Fall,2009,15,14,9,1,0,116,0,2.947413793103448,0,MCDB,0,0.0,2,11,15,3,21,18,7,0,0
MCDB    139,LOW S H,Fall,2009,13,19,9,2,2,83,0,2.954216867469879,0,MCDB,0,0.0,0,13,3,0,8,13,1,0,0
MCDB    131,COOPER J B,Fall,2009,12,7,7,3,4,65,0,2.704615384615385,0,MCDB,0,0.0,0,6,8,0,7,7,4,0,0
MCDB    131,LOW S H,Fall,2009,12,7,7,3,4,65,0,2.704615384615385,0,MCDB,0,0.0,0,6,8,0,7,7,4,0,0
MCDB    126AL,STOYAN T,Fall,2009,2,4,1,0,0,16,0,3.11875,0,MCDB,0,0.0,2,3,2,0,0,2,0,0,0
MCDB    126AL,THROWER D A,Fall,2009,2,4,1,0,0,16,0,3.11875,0,MCDB,0,0.0,2,3,2,0,0,2,0,0,0
MCDB    126A,THROWER D A,Fall,2009,7,14,15,1,1,63,0,2.795238095238095,0,MCDB,0,0.0,2,7,1,2,7,3,3,0,0
MCDB    112,FOLTZ K R,Fall,2009,26,28,6,1,1,87,0,3.221839080459771,0,MCDB,0,0.0,0,11,2,0,9,0,3,0,0
MCDB    108A,DOOHAN N C,Fall,2009,22,56,28,11,4,184,0,2.7565217391304344,0,MCDB,0,0.0,3,19,13,0,11,10,7,0,0
MCDB    101A,LOW D A,Fall,2009,14,18,18,4,7,147,0,2.647619047619048,0,MCDB,0,0.0,4,19,17,2,11,25,5,3,0
MCDB      1A,BUSH D S,Fall,2009,101,137,238,70,58,733,0,2.3519781718963166,0,MCDB,0,0.0,13,24,34,0,19,17,22,0,0
MCDB      1A,CHRISTOFFERSE,Fall,2009,101,137,238,70,58,733,0,2.3519781718963166,0,MCDB,0,0.0,13,24,34,0,19,17,22,0,0
MCDB      1A,FEINSTEIN S C,Fall,2009,101,137,238,70,58,733,0,2.3519781718963166,0,MCDB,0,0.0,13,24,34,0,19,17,22,0,0
MCDB      1A,WILSON L,Fall,2009,101,137,238,70,58,733,0,2.3519781718963166,0,MCDB,0,0.0,13,24,34,0,19,17,22,0,0
MATRL   598,HAWKER C J,Fall,2009,0,0,0,0,0,0,0,0.0,0,MATRL,5,0.0,0,0,0,0,0,0,0,0,0
MATRL   598,LEVI C G,Fall,2009,0,0,0,0,0,0,0,0.0,0,MATRL,5,0.0,0,0,0,0,0,0,0,0,0
MATRL   598,NAKAMURA S,Fall,2009,0,0,0,0,0,0,0,0.0,0,MATRL,5,0.0,0,0,0,0,0,0,0,0,0
MATRL   598,SPECK J S,Fall,2009,0,0,0,0,0,0,0,0.0,0,MATRL,6,0.0,0,0,0,0,0,0,0,0,0
MATRL   596,CHABINYC M L,Fall,2009,7,0,0,0,0,7,0,4.0,0,MATRL,0,0.0,0,0,0,0,0,0,0,0,0
MATRL   290,DENBAARS S P,Fall,2009,0,0,0,0,0,0,0,0.0,0,MATRL,8,0.0,0,0,0,0,0,0,0,0,0
MATRL   290,HAWKER C J,Fall,2009,0,0,0,0,0,0,0,0.0,0,MATRL,9,0.0,0,0,0,0,0,0,0,0,0
MATRL   290,KRAMER E J,Fall,2009,0,0,0,0,0,0,0,0.0,0,MATRL,5,0.0,0,0,0,0,0,0,0,0,0
MATRL   290,LEVI C G,Fall,2009,0,0,0,0,0,0,0,0.0,0,MATRL,6,0.0,0,0,0,0,0,0,0,0,0
MATRL   290,NAKAMURA S,Fall,2009,0,0,0,0,0,0,0,0.0,0,MATRL,5,0.0,0,0,0,0,0,0,0,0,0
MATRL   290,SPECK J S,Fall,2009,0,0,0,0,0,0,0,0.0,0,MATRL,7,0.0,0,0,0,0,0,0,0,0,0
MATRL   290,STEMMER S,Fall,2009,0,0,0,0,0,0,0,0.0,0,MATRL,5,0.0,0,0,0,0,0,0,0,0,0
MATRL   290,ZOK F,Fall,2009,0,0,0,0,0,0,0,0.0,0,MATRL,5,0.0,0,0,0,0,0,0,0,0,0
MATRL   276A,SAFINYA C R,Fall,2009,13,0,0,0,0,14,0,3.9785714285714286,0,MATRL,0,0.0,0,0,0,0,1,0,0,0,0
MATRL   273,CHABINYC M L,Fall,2009,3,0,0,0,0,10,0,3.790000000000001,0,MATRL,0,0.0,0,0,0,0,7,0,0,0,0
MATRL   271A,HAWKER C J,Fall,2009,7,0,0,0,0,17,0,3.823529411764706,0,MATRL,0,0.0,4,3,0,0,3,0,0,0,0
MATRL   209A,STEMMER S,Fall,2009,3,1,0,0,0,11,0,3.636363636363636,0,MATRL,0,0.0,1,3,0,0,3,0,0,0,0
MATRL   207,MCMEEKING R M,Fall,2009,2,1,0,0,0,7,0,3.7285714285714286,0,MATRL,0,0.0,1,0,0,0,3,0,0,0,0
MATRL   200A,SALEH O A,Fall,2009,6,11,0,0,0,31,0,3.4096774193548387,0,MATRL,0,0.0,1,6,0,0,6,1,0,0,0
MATRL   185,ODETTE G R,Fall,2009,2,0,0,1,0,5,0,3.08,0,MATRL,0,0.0,0,0,0,0,1,1,0,0,0
MATH CS 120,HUISGEN-ZIMME,Fall,2009,0,0,0,0,0,0,18,0.0,18,MATH,0,0.0,0,0,0,0,0,0,0,0,0
MATH CS 120,PONCE G,Fall,2009,0,0,0,0,0,0,13,0.0,13,MATH,0,0.0,0,0,0,0,0,0,0,0,0
MATH CS 103,BUENO CACHADI,Fall,2009,0,0,0,0,0,0,19,0.0,19,MATH,0,0.0,0,0,0,0,0,0,0,0,0
MATH CS 101,BUENO CACHADI,Fall,2009,0,0,0,0,0,0,15,0.0,15,MATH,0,0.0,0,0,0,0,0,0,0,0,0
MATH    500,MCCAMMOND J P,Fall,2009,0,0,0,0,0,0,0,0.0,0,MATH,12,0.0,0,0,0,0,0,0,0,0,0
MATH    260Q,JACOB W B,Fall,2009,8,0,0,0,0,8,0,4.0,0,MATH,0,0.0,0,0,0,0,0,0,0,0,0
MATH    260EE,COOPER D,Fall,2009,0,0,0,0,0,0,0,0.0,0,MATH,8,0.0,0,0,0,0,0,0,0,0,0
MATH    243A,SIDERIS T C,Fall,2009,5,1,0,0,0,13,0,3.669230769230769,0,MATH,0,0.0,0,3,0,0,4,0,0,0,0
MATH    240A,WEI G,Fall,2009,5,0,0,0,0,7,0,4.0,0,MATH,2,0.0,2,0,0,0,0,0,0,0,0
MATH    232A,SCHARLEMANN M,Fall,2009,3,0,1,0,0,7,0,3.471428571428571,0,MATH,0,0.0,0,2,0,0,1,0,0,0,0
MATH    228A,PUTINAR M,Fall,2009,2,0,0,0,0,6,0,4.0,0,MATH,0,0.0,4,0,0,0,0,0,0,0,0
MATH    201A,PONCE G,Fall,2009,11,1,0,0,0,23,0,3.7434782608695656,0,MATH,0,0.0,0,4,0,0,7,0,0,0,0
MATH    181A,JACOB W B,Fall,2009,2,3,0,0,0,8,0,3.3375,0,MATH,0,0.0,0,0,1,0,2,0,0,0,0
MATH    117,GOODEARL K,Fall,2009,1,1,3,1,3,27,0,1.962962962962963,0,MATH,0,0.0,2,1,5,2,0,4,0,4,0
MATH    116,DAVIE E K,Fall,2009,5,2,2,0,3,17,0,2.723529411764705,0,MATH,0,0.0,2,1,1,0,0,1,0,0,0
MATH    115A,GERSTEIN L J,Fall,2009,5,2,2,1,1,18,0,2.555555555555556,0,MATH,0,0.0,1,0,1,2,1,0,1,1,0
MATH    113,ADEBOYE I D,Fall,2009,5,1,1,0,0,17,0,3.4764705882352938,0,MATH,0,0.0,5,1,0,0,0,4,0,0,0
MATH    111A,BIGELOW S J,Fall,2009,9,4,0,0,0,35,0,3.148571428571429,0,MATH,0,0.0,2,4,3,0,4,4,5,0,0
MATH    108A,MILLETT K C,Fall,2009,15,8,12,4,10,63,0,2.4936507936507937,0,MATH,0,0.0,5,3,5,0,1,0,0,0,0
MATH    104A,CENICEROS H,Fall,2009,9,5,9,0,1,47,0,2.9978723404255327,0,MATH,0,0.0,0,4,4,0,9,6,0,0,0
MATH     94,GARCIA-CERVER,Fall,2009,12,0,0,0,0,15,0,3.3400000000000003,0,MATH,0,0.0,0,0,0,0,0,0,0,3,0
MATH     34B,THOREN E E,Fall,2009,12,4,2,0,2,25,0,3.188,0,MATH,0,0.0,0,0,2,0,3,0,0,0,0
MATH     34A,COOPER D,Fall,2009,70,129,0,2,4,391,0,3.114578005115089,0,MATH,0,0.0,46,51,0,12,36,0,19,22,0
MATH     34A,YOSHIZAWA M M,Fall,2009,13,9,10,2,4,121,0,2.772727272727273,0,MATH,0,0.0,6,25,24,2,7,13,5,1,0
MATH      8,GERSTEIN L J,Fall,2009,4,3,3,2,4,35,0,2.511428571428572,0,MATH,0,0.0,0,3,0,3,7,5,1,0,0
MATH      8,SHU Y,Fall,2009,4,7,2,2,8,36,0,2.2416666666666667,0,MATH,0,0.0,0,6,5,0,1,1,0,0,0
MATH      5H,BUENO CACHADI,Fall,2009,8,0,0,0,0,12,0,3.975,0,MATH,0,0.0,3,0,0,0,1,0,0,0,0
